@relation Train

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute class {0,1,2}

@data
1.019639,-0.420554,0.597494,2
1.033271,-0.092032,0.060988,2
-0.786957,0.609833,0.039856,0
0.029484,0.077476,-0.907689,1
-0.785583,0.611237,0.035706,0
-0.78479,0.611664,0.035858,0
0.019808,0.031832,-0.99953,0
0.03315,-1.002309,0.082829,0
-0.791053,-0.750968,0.127104,2
-0.903634,-0.604268,0.001307,2
-0.786591,0.609863,0.039856,0
-0.784851,0.610687,0.036682,0
-0.785614,0.611237,0.040741,0
-0.791992,0.615112,0.049469,0
-0.785248,0.610748,0.037384,0
0.992909,-0.094038,0.043499,2
0.033231,-1.003893,0.080042,0
0.033263,-1.003804,0.080195,0
-0.762024,0.614197,0.043152,1
0.034001,-1.002994,0.080776,0
-0.359006,-1.009007,-0.070891,2
0.033356,-1.002878,0.080933,0
0.022227,0.032473,-1.000053,0
0.020182,0.03088,-0.999239,0
0.021087,0.033068,-0.999593,0
0.020938,0.032193,-0.998726,0
-0.786316,0.610809,0.040924,0
0.011106,0.076778,-0.914176,1
-0.784241,0.565674,0.045715,1
0.209991,0.91861,-0.024628,2
-0.786469,0.611877,0.039429,0
0.027152,-1.005808,0.130858,1
0.020502,0.033302,-0.999258,0
0.022051,0.031627,-1.000737,0
0.034251,-1.002646,0.081632,0
-0.78598,0.609863,0.041199,0
-0.853937,-0.673395,-0.037402,2
-0.707774,-0.714809,0.004193,2
-0.785797,0.609924,0.039795,0
0.022935,0.031981,-0.99966,0
-0.279564,-0.984275,0.027969,2
0.00624,-1.036339,0.168143,1
-0.707519,-0.746207,-0.006449,2
0.033155,-1.002743,0.083284,0
0.018926,0.030718,-0.999279,0
-0.784668,0.610382,0.034912,0
-0.785706,0.610931,0.037842,0
0.019716,0.031702,-0.999198,0
-0.785339,0.608917,0.037872,0
-0.802765,0.588531,0.040375,1
0.016641,0.061217,-1.031796,1
0.020298,0.031636,-0.998678,0
0.163788,0.948792,-0.05954,2
0.990062,-0.13399,0.092387,2
0.006817,-1.030408,0.205613,0
0.033236,-1.002287,0.081761,0
0.032901,-1.003679,0.081449,0
0.033091,-1.002554,0.08295,0
0.037797,-1.008664,0.089906,0
-0.786438,0.611359,0.037903,0
-0.78595,0.60968,0.039429,0
-0.787506,0.610535,0.040894,0
-0.785858,0.61087,0.0383,0
0.934009,-0.181774,0.09471,2
0.032752,-1.002075,0.083229,0
0.010212,-1.02909,0.178176,1
0.02325,0.031142,-1.000494,0
-0.786743,0.611969,0.039368,0
-0.793335,0.625458,0.049622,1
-0.785065,0.611206,0.036072,0
-0.107819,0.969238,0.048096,2
0.008502,0.019989,-1.029408,0
0.031614,-1.000113,0.079159,0
-0.786652,0.60968,0.039978,0
0.034525,-1.002908,0.081079,0
0.023993,-1.02781,0.159994,1
-0.786469,0.611176,0.037445,0
0.033168,-1.002085,0.080756,0
0.03692,-1.010105,0.066226,1
-0.795746,0.547058,0.049591,0
0.032497,-1.002435,0.081458,0
1.0059,-0.06937,0.025856,2
0.029051,0.0101,-1.134456,1
0.022108,0.032463,-1.00124,0
0.017328,-0.004279,-1.054341,1
-0.107269,0.974792,0.029388,2
0.022438,0.032512,-0.998742,0
0.033442,-1.002257,0.080296,0
0.994818,-0.103147,0.071005,2
0.020997,0.032761,-0.999599,0
0.038,-1.005662,0.034091,1
-0.400175,-0.88667,0.044211,2
-0.785309,0.609619,0.034912,0
0.033894,-1.003407,0.083185,0
-0.785492,0.612579,0.034332,0
-0.765778,0.627472,0.04364,1
0.686608,-0.325065,0.084543,2
0.021752,0.035162,-1.001625,0
0.034292,-1.003758,0.08257,0
-0.786804,0.610321,0.038666,0
0.008246,0.063167,-0.991971,1
-0.319845,-0.926609,-0.040638,2
0.032488,-1.003426,0.079408,0
0.017635,0.029747,-0.995346,0
0.019867,0.032136,-0.999403,0
-0.78656,0.612457,0.036102,0
0.033684,-1.003903,0.083671,0
-0.815247,0.606323,0.04187,1
0.962183,-0.193809,-0.017944,2
0.954938,-0.086569,0.1043,2
0.034171,-1.002767,0.07855,0
-0.801636,0.605255,0.053284,1
-0.037689,1.006805,0.016052,2
0.034576,-1.001941,0.079834,0
-0.785645,0.611511,0.037415,0
-0.784637,0.595581,0.035645,1
0.018607,0.03191,-0.997649,0
-0.786621,0.610626,0.038757,0
0.033754,-1.002089,0.081027,0
0.025799,0.073462,-1.026123,1
0.018879,0.032563,-0.998093,0
-0.769806,0.629944,0.032562,1
-0.785736,0.611237,0.037079,0
-0.785645,0.611023,0.037659,0
0.034583,-1.002445,0.080716,0
0.019961,0.031892,-0.999406,0
0.034516,-1.003449,0.079276,0
0.033377,-1.003867,0.078791,0
0.018758,0.031898,-0.996918,0
-0.785767,0.612549,0.037231,0
0.033774,-1.002444,0.079072,0
0.011796,-1.035406,0.157139,1
0.037944,0.081582,-0.858108,1
-0.785767,0.611572,0.036865,0
-0.785431,0.612823,0.035614,0
0.033893,-1.002761,0.078216,0
0.968988,-0.179224,0.158595,2
-0.781769,0.597168,0.037445,1
0.03234,-1.006129,0.083938,0
-0.786835,0.610687,0.039978,0
0.00314,0.033281,-1.045054,1
0.020643,0.030793,-0.999298,0
0.019283,0.032409,-0.999524,0
0.03409,-1.003374,0.080041,0
0.020988,0.054205,-1.092577,1
0.048931,-1.003186,0.048332,1
-0.782349,0.596863,0.036072,1
0.019926,0.032091,-0.998612,0
1.01222,-0.053344,0.049018,2
-0.001352,-0.022625,-0.916804,1
-0.784882,0.607635,0.04184,0
0.064659,-0.981074,0.003178,1
0.018613,0.031572,-0.999237,0
0.032675,-1.003314,0.079896,0
-0.785309,0.612549,0.036591,0
-0.188899,-1.053207,0.109073,2
0.0226,0.03202,-0.988673,0
-0.798523,0.592346,0.039673,1
0.032739,-1.004253,0.079768,0
0.018352,0.043933,-0.86039,1
-0.7854,0.611755,0.034882,0
0.020833,0.030163,-0.999885,0
0.024628,1.029327,0.036163,2
-0.785492,0.613586,0.037323,0
0.033584,-1.003667,0.082483,0
0.023409,0.030281,-1.000233,0
0.023344,0.030543,-0.999529,0
0.018981,0.031733,-0.999506,0
0.022447,0.030184,-0.995401,0
-0.267397,-0.953992,0.124631,2
0.021622,0.031463,-1.000316,0
0.033605,-1.004056,0.08068,0
0.993368,-0.079339,0.142367,2
-0.785522,0.611237,0.037689,0
0.033018,-1.00261,0.08118,0
0.334412,1.028259,0.303558,2
0.020359,0.031894,-0.999343,0
0.033177,-1.002957,0.081849,0
-0.785522,0.611115,0.036072,0
1.000395,-0.089876,0.161765,2
0.03405,-1.003133,0.078609,0
0.020106,0.032708,-0.998783,0
-0.786133,0.610413,0.03894,0
0.020725,0.032109,-0.999215,0
-0.773315,0.637207,0.048218,1
-0.785248,0.612213,0.034454,0
0.033827,-1.002518,0.082763,0
0.002753,0.003255,-1.108398,1
0.033424,-1.002539,0.082247,0
-0.776978,0.564362,0.032593,1
1.016954,-0.070467,-0.181086,2
0.033337,-1.002225,0.083225,0
0.026288,-1.0181,0.088011,1
-0.442094,-0.898764,0.121011,2
-0.786316,0.610382,0.038116,0
-0.857297,-0.496438,0.006411,2
-0.785095,0.611572,0.038177,0
0.033134,-1.003127,0.079712,0
0.984092,-0.177814,0.131112,2
0.020202,0.032184,-0.998548,0
-0.226489,-0.959326,0.068748,2
0.035349,0.046978,-0.872046,1
-0.710392,-0.695896,0.015046,2
-0.166595,0.966766,-0.0112,2
0.032248,-1.001885,0.08128,0
0.033335,-1.003328,0.082212,0
0.020911,0.031673,-0.998765,0
0.013362,0.0399,-1.008053,0
-0.786011,0.610901,0.03717,0
0.075745,0.881104,-0.011322,2
-0.785706,0.611816,0.037415,0
0.009462,0.02414,-0.996948,1
0.020853,0.0315,-0.999377,0
-0.769958,0.636627,0.036469,1
-0.786835,0.610199,0.041748,0
0.035028,-0.974009,0.028721,1
-0.785614,0.611938,0.036438,0
0.021152,0.032448,-0.999146,0
-0.435169,-0.842493,0.103786,2
-0.786469,0.61084,0.040344,0
-0.18914,-0.963811,0.054869,2
0.021879,0.033578,-0.998728,0
0.034004,-1.004564,0.080309,0
0.020908,0.032099,-0.998606,0
-0.786743,0.608978,0.04126,0
-0.192075,-1.020806,0.196578,2
0.01855,0.031748,-0.998839,0
0.024219,-0.986638,0.089195,1
-0.004444,0.006378,-1.096643,1
0.033879,-1.003029,0.08096,0
0.021959,0.031045,-0.999134,0
-0.785461,0.611298,0.039581,0
0.018578,0.032474,-1.000014,0
0.021613,0.032329,-0.999176,0
-0.801178,0.592926,0.042664,1
0.025146,1.023163,-0.009369,2
0.020228,0.033089,-0.999477,0
-0.284412,-0.929164,0.060983,2
0.032472,0.019573,-1.000107,0
-0.785309,0.613495,0.034607,0
-0.785461,0.61084,0.038116,0
-0.222962,-0.973248,0.104706,2
0.037732,0.076132,-1.107157,1
-0.216858,-0.971273,0.078176,2
-0.249831,-0.990379,0.110527,2
0.00923,0.019289,-0.928723,1
-0.104187,0.969574,-0.197205,2
-0.373939,-0.953959,0.042716,2
0.034203,-1.003822,0.078177,0
-0.79657,0.648499,0.060944,0
0.035056,-0.015053,-0.989298,1
-0.039703,1.039276,0.008118,2
0.015898,0.03213,-0.994161,0
0.091675,0.996552,0.147217,2
0.065712,-0.978944,0.010661,1
-0.789459,0.59787,0.040527,1
0.010632,0.032013,-1.021408,1
0.046191,0.056643,-1.002132,1
-0.786316,0.610321,0.035187,0
0.03278,-1.002006,0.082833,0
0.011064,-0.01619,-0.969557,1
-0.801934,-0.639481,-0.011482,2
0.019532,0.032183,-1.000409,0
0.022969,0.030552,-0.996853,0
0.002195,-1.026316,0.150897,1
0.032724,-1.003552,0.082701,0
0.032799,-1.002686,0.080388,0
0.013589,0.033405,-0.994551,0
0.021274,0.033023,-1.000384,0
0.091431,1.035126,0.051849,2
0.033552,-1.003426,0.082576,0
-0.176356,-1.000087,0.123958,2
-0.757274,-0.657174,0.010544,2
0.040513,0.01789,-1.094019,0
-0.77124,0.645935,0.036194,1
-0.725345,-0.698781,0.030552,2
0.020354,0.03266,-0.999391,0
0.038766,-0.971425,-0.007313,0
0.022141,0.031899,-1.000519,0
0.930613,-0.228571,0.065177,2
0.81384,-0.16759,0.145939,2
0.966613,-0.255307,0.115687,2
-0.788055,0.612152,0.041107,0
0.008408,-1.035754,0.155872,1
0.015917,0.078858,-0.870798,1
0.03335,-1.003277,0.079649,0
0.019628,0.031829,-1.001083,0
-0.785187,0.611847,0.037476,0
0.032897,-1.002405,0.081518,0
-0.033936,1.04007,0.101563,2
-0.780792,0.608032,0.033936,0
-0.052277,1.012695,0.029938,2
0.966686,-0.106347,0.292645,2
-0.786865,0.610626,0.040192,0
-0.755238,-0.668765,0.038707,2
0.034549,-1.002915,0.07992,0
0.031823,-1.002924,0.08155,0
0.033632,-1.002574,0.080994,0
0.024071,0.030739,-0.996569,0
0.033364,-1.017836,0.078795,1
-0.809296,0.59729,0.045258,1
0.033276,-1.002998,0.077851,0
0.042705,-0.970887,-0.006383,1
-0.226604,-0.986893,0.119832,2
0.032744,-1.002499,0.08167,0
0.016698,0.022248,-1.027221,1
-0.031036,1.011475,0.054504,2
-0.786438,0.610352,0.040588,0
0.033606,-1.002831,0.081664,0
0.007741,-1.036999,0.161878,1
0.914595,-0.308363,0.066247,2
0.023422,-1.027001,0.127144,1
-0.838502,-0.570634,0.07427,2
0.009649,-1.021337,0.16099,1
-0.784027,0.612793,0.035583,0
0.032638,-1.002875,0.079197,0
0.045417,-0.996929,0.040242,1
0.033465,-1.003803,0.083184,0
-0.785675,0.612122,0.035797,0
0.03298,-1.002524,0.07993,0
0.032881,-1.002815,0.083803,0
0.021128,0.031596,-0.999465,0
0.036603,-1.002739,0.078996,0
-0.785828,0.611145,0.038147,0
0.020384,0.032173,-0.997847,0
-0.786163,0.60968,0.041138,0
-0.786896,0.612915,0.036957,0
0.823702,-0.377963,0.09435,2
-0.796509,0.560791,0.053986,1
0.018076,0.033776,-0.999448,0
0.028587,0.028485,-0.909553,1
-0.786316,0.608948,0.040222,0
-0.786255,0.609039,0.041321,0
0.032186,-1.002483,0.080819,0
0.901192,-0.269674,0.15656,2
0.032967,-1.003003,0.082581,0
-0.78598,0.612335,0.034912,0
0.020087,0.031468,-0.999595,0
0.016067,-1.038008,0.160244,1
0.020526,0.029868,-0.999009,0
0.021338,0.031785,-0.997999,0
0.019501,0.031629,-0.998652,0
0.033277,-1.003252,0.082914,0
-0.785278,0.612061,0.036011,0
1.006707,-0.082663,0.052985,2
1.00098,-0.062553,0.020412,2
0.047718,0.088055,-0.86123,1
0.033787,-1.002037,0.081485,0
0.033287,-1.002582,0.079806,0
0.01959,0.032064,-0.998919,0
0.033771,-1.003646,0.08297,0
-0.35409,-0.971712,0.171867,2
-0.778931,0.597443,0.034058,1
0.026433,0.0547,-1.088883,1
0.034227,-1.003689,0.082144,0
-0.786194,0.609467,0.040192,0
0.020453,0.031389,-0.998498,0
0.01989,0.032178,-0.996723,0
0.043969,0.014861,-0.973965,1
0.050645,0.145855,-1.054203,1
-0.786224,0.609772,0.039673,0
-0.785431,0.610931,0.037292,0
-0.217269,-0.965474,0.109974,2
-0.795502,0.590363,0.036224,1
0.032637,-1.003441,0.078645,0
-0.783356,0.64212,0.039948,1
0.012091,-1.026716,0.159968,1
0.96782,-0.181956,0.128139,2
1.000717,-0.099876,0.048669,2
-0.755981,0.631653,0.031525,0
-0.785889,0.609741,0.039673,0
-0.786224,0.611206,0.036987,0
-0.787903,0.647644,0.045074,1
0.031687,0.055772,-1.071818,1
0.033058,-1.002358,0.077704,0
-0.785217,0.610626,0.036469,0
0.068255,-0.977447,-0.015183,1
0.012712,0.024931,-0.891445,0
0.032131,-1.001455,0.082534,0
0.020444,0.033065,-0.999689,0
0.022165,0.032336,-0.999325,0
-0.786346,0.610809,0.039673,0
0.024397,-1.022548,0.168721,1
0.011772,-0.024299,-0.911819,1
-0.762299,0.620941,0.042725,1
-0.786011,0.610962,0.03775,0
-0.785767,0.611328,0.038727,0
0.033284,-1.002814,0.079256,0
0.010883,-1.02423,0.129755,1
0.020416,0.841095,-0.058044,2
-0.157166,0.934631,0.074646,2
0.030656,-1.003173,0.081707,0
-0.792389,0.576904,0.045258,1
-0.785309,0.611908,0.036896,0
-0.786804,0.609772,0.040497,0
0.032925,-1.002785,0.080813,0
-0.782745,0.583008,0.031372,0
-0.785309,0.61145,0.036621,0
0.021269,0.033118,-0.998922,0
-0.787079,0.610046,0.040161,0
-0.785828,0.610626,0.039764,0
0.655841,-0.347503,-0.133857,2
-0.786285,0.612427,0.036774,0
0.009138,0.016137,-0.991509,1
-0.311608,-0.82037,0.090049,2
0.018385,0.033279,-0.998937,0
0.989353,-0.151887,0.096106,2
0.15155,0.983795,0.019592,2
-0.765228,-0.713288,0.102365,2
0.03327,-1.003078,0.081847,0
0.033581,-1.00342,0.082271,0
0.002603,-1.025481,0.172897,1
-0.786133,0.612091,0.036469,0
-0.798401,0.559723,0.060364,1
-0.785889,0.611908,0.036713,0
0.034305,-1.003163,0.080133,0
0.033354,-1.002752,0.08072,0
0.031686,-1.003361,0.079077,0
0.018499,0.030507,-0.999651,0
0.019675,0.033306,-0.999842,0
-0.785461,0.611664,0.037476,0
0.016705,0.032052,-0.997871,0
-0.030029,1.001373,0.034027,2
0.006624,-0.0001,-0.898097,1
-0.78598,0.610809,0.038116,0
0.94771,-0.267841,0.440775,2
0.019306,0.033838,-1.000627,0
-0.785675,0.610992,0.03775,0
0.033149,-1.001372,0.083048,0
0.234741,1.054962,-0.024384,2
-0.06427,0.98526,0.057495,2
-0.754493,-0.678942,0.028137,2
-0.180702,-0.974744,-0.004582,2
-0.785736,0.611481,0.036865,0
0.065041,0.031876,-1.023967,0
-0.786285,0.611633,0.036713,0
0.03284,-1.00263,0.082127,0
0.033303,-1.001794,0.082923,0
0.021155,0.0316,-0.998034,0
0.031561,-1.001703,0.079668,0
1.094643,0.101603,0.222477,2
0.033369,-1.002377,0.083255,0
0.032953,-1.002959,0.080385,0
0.020672,0.031523,-1.000656,0
0.956309,-0.099288,0.053194,2
0.034358,-1.003773,0.083333,0
0.011688,1.01944,-0.000702,2
-0.785217,0.612854,0.036133,0
-0.785065,0.610413,0.039398,0
-0.794952,0.630798,0.048462,1
-0.784973,0.610901,0.036255,0
-0.786255,0.609497,0.0383,0
0.169159,0.805145,-0.079468,2
-0.013775,-0.011981,-1.101228,0
-0.805878,0.614746,0.046112,1
-0.785553,0.611572,0.037415,0
0.020075,0.032897,-0.999054,0
-0.784882,0.611115,0.038361,0
-0.786041,0.610901,0.039093,0
0.019565,0.031976,-1.000807,0
0.019261,0.03093,-0.99903,0
0.023002,0.058164,-0.98009,1
0.03395,-1.002967,0.082424,0
0.057326,0.048861,-1.005385,1
0.033141,-1.002338,0.081273,0
-0.78476,0.612732,0.039398,0
-0.215909,-0.964584,0.030954,2
0.022299,0.030322,-0.997956,0
0.032354,-1.003063,0.077916,0
-0.785889,0.610474,0.040436,0
0.02081,0.03283,-0.998442,0
0.05005,-0.973767,-0.023827,1
-0.785278,0.610596,0.039001,0
-0.189587,-0.980215,-0.108487,2
0.032664,-1.00308,0.083345,0
0.034155,-1.002334,0.081207,0
0.014282,1.050995,-0.002533,2
0.019985,-1.008378,0.133928,1
0.016052,0.033074,-0.997128,0
0.012778,0.043713,-0.994328,0
-0.168732,0.948608,0.203094,2
-0.862539,-0.539258,-0.100424,2
-0.786499,0.610352,0.038849,0
-0.785004,0.612274,0.034821,0
0.031512,-1.01183,0.136413,1
-0.763733,0.581787,0.042023,1
-0.78717,0.608002,0.041229,0
0.022594,0.031822,-0.997808,0
0.032905,-1.002971,0.08249,0
0.022025,0.030401,-0.999052,0
-0.78656,0.611176,0.038727,0
-0.784637,0.611664,0.033783,0
-0.788513,0.592285,0.030609,1
0.034604,-1.003314,0.078636,0
0.034213,-1.004035,0.079701,0
-0.786835,0.610077,0.040466,0
-0.786346,0.610962,0.035828,0
-0.79541,0.569641,0.054077,1
0.032456,-1.002881,0.079473,0
0.953287,-0.158909,0.145628,2
1.098225,0.081093,0.007015,2
0.019375,0.032832,-1.000795,0
0.033382,-1.001782,0.080818,0
-0.776337,0.637268,0.040527,1
-0.785706,0.645172,0.042664,0
0.033721,-1.002475,0.080567,0
0.035167,-1.007427,0.093008,0
-0.747752,-0.693848,0.096699,2
-0.784515,0.612274,0.036377,0
0.019001,0.03256,-0.997879,0
0.019596,0.031524,-0.999506,0
0.033934,-1.002975,0.079801,0
-0.903989,-0.660458,0.238945,2
0.020198,0.032707,-0.998661,0
-0.196178,-0.927717,0.015284,2
0.049236,-1.007481,0.050531,1
0.033506,-1.003467,0.080044,0
0.019127,0.032297,-0.998461,0
-0.785736,0.609894,0.037628,0
-0.784973,0.611572,0.036865,0
0.026161,-1.000451,0.077139,0
0.075348,1.001495,0.097839,2
-0.802185,0.609802,0.049652,1
0.033121,-1.003064,0.082611,0
-0.760611,-0.621852,0.064119,2
-0.786591,0.61026,0.039612,0
0.02129,0.034076,-0.997749,0
0.032663,-1.002405,0.078498,0
1.042017,-0.000018,-0.048576,2
0.032955,-1.002754,0.080753,0
0.032795,-1.001894,0.080271,0
-0.786163,0.609833,0.041443,0
-0.434021,-0.839212,-0.018816,2
0.016779,0.006446,-0.870351,0
-0.720844,-0.706731,0.031882,2
-0.784546,0.610138,0.035675,0
0.02257,0.03064,-0.996854,0
0.020605,0.03203,-0.999948,0
-0.786774,0.609894,0.037384,0
-0.78598,0.611969,0.037506,0
-0.787018,0.610443,0.040894,0
0.021102,0.030597,-0.998416,0
0.032757,-1.007096,0.061017,1
0.033173,-1.002884,0.081208,0
1.009113,-0.0454,0.003019,2
-0.07608,1.039307,0.375885,2
-0.786163,0.609711,0.041412,0
0.008566,0.020432,-1.031775,1
-0.786072,0.610138,0.040344,0
0.033862,-1.003824,0.082755,0
1.036704,-0.134807,-0.001647,2
0.019919,0.033035,-0.998323,0
0.032665,-1.003193,0.078402,0
-0.785767,0.611694,0.036499,0
0.021029,0.032511,-0.999329,0
-0.784637,0.611206,0.03476,0
0.980522,-0.316411,0.127627,2
0.034334,-1.002854,0.079891,0
-0.786865,0.610718,0.040253,0
0.011876,0.069492,-1.014432,1
-0.784882,0.610321,0.037781,0
0.029167,-1.009919,0.136223,1
0.013381,-1.034345,0.175626,1
0.016389,-1.033722,0.175188,1
0.021734,0.032287,-0.998506,0
-0.786072,0.610016,0.039764,0
0.939284,-0.213294,0.089644,2
0.021563,0.030837,-0.999596,0
0.032211,-0.991416,0.10136,1
0.013524,0.075727,-0.861458,1
0.033667,-1.002888,0.081511,0
-0.744708,-0.679627,-0.138588,2
-0.785736,0.610199,0.04126,0
-0.785645,0.609985,0.039886,0
-0.786896,0.611023,0.040131,0
0.020019,0.031705,-0.997583,0
-0.80481,0.584259,0.053406,1
0.066168,0.096205,-1.071348,1
0.019836,0.032133,-0.999251,0
-0.088501,1.010468,-0.091675,2
-0.786072,0.611511,0.037506,0
0.045362,-0.990366,0.024907,1
0.032784,-1.003009,0.082857,0
0.032462,-1.002211,0.080911,0
0.033771,-1.002625,0.083556,0
-0.7854,0.612396,0.034332,0
0.033388,-1.003273,0.080961,0
0.058513,-0.9816,0.013487,1
0.020626,0.032954,-0.998594,0
0.050879,-0.96915,-0.031338,0
-0.791168,0.630219,0.055176,1
0.031545,-0.999969,0.078001,0
-0.800964,0.582214,0.043121,1
-0.786194,0.610138,0.040558,0
0.033311,-1.003921,0.082971,0
0.03347,-1.002968,0.079406,0
0.00606,-1.025554,0.180019,1
0.020352,0.032554,-0.998602,0
-0.685771,-0.746231,-0.068502,2
-0.178686,-1.012086,0.067818,2
0.999158,-0.081585,0.032552,2
0.032641,-1.002044,0.080179,0
1.051621,-0.062913,0.070964,2
-0.78595,0.60968,0.038727,0
-0.780548,0.642456,0.038635,1
0.032682,-1.002648,0.081517,0
-0.785828,0.61203,0.035675,0
-0.068787,0.969299,0.03421,2
0.021763,0.032922,-0.999713,0
-0.36351,-0.929236,-0.128734,2
-0.23615,-0.972326,0.120641,2
-0.785278,0.608002,0.037781,0
0.033203,-1.00324,0.08084,0
-0.002308,-0.019005,-0.996744,1
-0.303949,-0.951708,0.086321,2
-0.786377,0.611084,0.037567,0
0.031425,-1.001971,0.082412,0
-0.251892,-0.94979,-0.078367,2
-0.770813,0.625031,0.040894,1
0.020419,0.032401,-1.000217,0
0.030655,0.029502,-1.001388,0
0.009375,0.012079,-1.084534,1
-0.430482,-0.766534,-0.062647,2
-0.786469,0.611725,0.036011,0
0.009973,0.045909,-1.09071,1
1.090597,0.112187,0.166036,2
0.020232,0.032601,-0.999576,0
0.033283,-1.004071,0.078332,0
-0.806633,-0.614141,0.015167,2
0.018332,0.032175,-0.998833,0
-0.354693,-0.917896,0.088276,2
0.03094,-0.973021,0.00919,1
0.022253,0.033084,-0.999951,0
0.981864,-0.16533,0.109886,2
0.023552,0.060453,-0.986046,0
-0.785492,0.610352,0.035583,0
-0.788879,0.568207,0.045227,1
0.04006,0.032493,-1.113936,1
0.139069,0.989807,0.030579,2
-0.730956,-0.678628,0.069014,2
0.020595,0.032826,-0.998322,0
-0.786285,0.609924,0.041016,0
-0.799927,0.624817,0.035522,1
0.014142,0.051098,-0.913294,1
0.035408,0.11079,-1.088255,1
0.02011,0.03254,-0.999608,0
0.009284,0.029245,-1.085626,0
0.018179,0.032273,-0.999259,0
-0.785492,0.611542,0.037689,0
0.02117,0.030033,-0.999368,0
0.021884,0.033202,-0.999891,0
1.114828,-0.01902,0.23556,2
-0.786835,0.611053,0.039978,0
0.033196,-1.002527,0.080112,0
0.025668,0.030063,-0.995748,0
0.032622,-1.002861,0.081516,0
0.020691,0.032888,-0.999994,0
0.008861,0.023715,-1.096341,1
-0.826628,-0.55522,0.00437,2
-0.785034,0.610504,0.03653,0
0.063721,1.004242,-0.125671,2
-0.786041,0.61087,0.037781,0
-0.78656,0.610687,0.039856,0
0.021216,0.031661,-0.998002,0
0.020578,0.031124,-0.998989,0
0.033043,-1.002711,0.080173,0
0.033475,-1.002443,0.080477,0
0.019657,0.031431,-0.999416,0
-0.761734,-0.663065,0.068651,2
-0.763458,0.633911,0.042664,1
0.033292,-1.001969,0.08103,0
0.013179,-1.0345,0.157565,1
-0.002245,-1.015147,0.200597,0
-0.786835,0.610687,0.038025,0
-0.124727,-1.019285,-0.037261,2
-0.786011,0.610199,0.039459,0
-0.786377,0.611084,0.04071,0
0.019498,0.031998,-0.998738,0
-0.785156,0.610229,0.036499,0
0.021035,0.031809,-0.999431,0
0.025651,-0.980068,0.07071,1
-0.786072,0.611145,0.036438,0
0.03562,0.039723,-0.873654,0
0.019822,0.075822,-1.081581,1
0.028461,0.031394,-1.000336,0
0.020938,0.032291,-0.999028,0
-0.789276,0.616425,0.03714,0
-0.844481,-0.650866,0.21752,2
0.047366,-0.966641,-0.031244,1
0.032928,-1.002887,0.081362,0
0.017849,0.031133,-0.999005,0
0.017845,0.03152,-0.998421,0
0.020872,0.033032,-0.999382,0
0.03364,-1.00362,0.081629,0
0.033557,-1.002051,0.079106,0
0.031785,0.042058,-1.09499,0
0.021526,0.031525,-0.998763,0
-0.785187,0.611847,0.037964,0
0.033422,-1.003131,0.08148,0
0.020403,0.03025,-0.999826,0
0.03339,-1.001497,0.077189,0
-0.782928,0.605316,0.033752,1
0.018758,0.03167,-0.996191,0
0.030805,-1.002197,0.081499,0
0.01867,0.031923,-0.998318,0
0.032906,-1.003515,0.082365,0
0.04315,0.063551,-1.103339,1
-0.723424,-0.680825,0.043791,2
-0.816559,0.6026,0.056946,0
0.959424,-0.184006,0.027945,2
-0.787079,0.610901,0.041809,0
0.020089,0.031029,-0.999024,0
-0.0047,1.009979,-0.000946,2
0.005707,-0.009837,-1.111119,1
0.032717,-1.0014,0.082898,0
-0.785309,0.609039,0.040588,0
-0.803833,0.621063,0.050873,0
-0.784882,0.610779,0.039215,0
0.020967,0.032668,-0.99957,0
0.020839,0.032781,-0.997469,0
0.015211,0.088537,-0.933958,1
-0.234484,-0.980328,0.101911,2
0.010034,-1.035079,0.170909,1
-0.785614,0.610565,0.036774,0
-0.786285,0.610992,0.0383,0
0.046933,-0.998729,0.040864,1
0.021873,0.03028,-0.999177,0
0.033015,-1.003438,0.080077,0
0.033888,-1.002335,0.082703,0
-0.360593,-0.867382,0.112662,2
0.034254,-1.002475,0.082182,0
0.034167,-1.002392,0.078034,0
0.043985,-0.972558,-0.024339,1
0.068793,-0.980308,-0.00419,1
-0.787201,0.611755,0.04126,0
-0.769989,0.57489,0.039581,1
-0.0177,0.953186,0.070801,2
1.123476,-0.050701,0.121703,2
0.021056,0.032576,-0.997836,0
0.982345,-0.188322,0.114866,2
0.02003,0.031339,-1.000906,0
0.032764,-1.003183,0.079439,0
-0.787231,0.61026,0.040985,0
0.941436,-0.298461,0.073922,2
0.033747,-1.003088,0.079374,0
0.033006,-1.002929,0.078921,0
0.02213,0.032596,-0.998499,0
-0.784546,0.61142,0.03656,0
0.032486,-1.00216,0.079874,0
-0.78479,0.611298,0.032227,0
-0.785156,0.611511,0.035553,0
-0.785522,0.61142,0.037048,0
0.033496,-1.003594,0.083368,0
0.032644,-1.002082,0.080545,0
-0.78476,0.611633,0.035797,0
0.020627,0.033195,-1.000051,0
-0.78775,0.610962,0.039642,0
-0.903023,-0.634149,0.194357,2
0.02152,0.032584,-0.99972,0
0.033874,-1.004793,0.084152,0
0.031607,-1.019677,0.08706,1
-0.786804,0.61026,0.040314,0
0.023227,-0.017743,-0.984635,1
0.071103,-0.98738,-0.017731,0
-0.769928,0.632965,0.036224,1
0.019681,0.032733,-1.000277,0
0.033522,-1.003397,0.082607,0
-0.78653,0.608765,0.04068,0
-0.785156,0.612,0.032471,0
